"date","airtemp","watertemp","wavedirection","waveperiod","waveheight","windspeed","winddirection"
2022-08-13,61.5768421052632,61.1315789473684,258.368421052632,7.64473684210526,3.98190370526316,9.57596968421053,232.631578947368
2022-08-14,60.7470588235294,60.0905882352941,254.823529411765,8.22411764705882,3.93893790588235,9.04457317647059,241.882352941176
2022-08-15,59.63,60.17,254.571428571429,8.41642857142857,3.98153368571429,11.66304,242.357142857143
2022-08-16,56.72,58.52,260.5,8.50666666666667,3.30271226666667,11.079888,244.333333333333
2022-08-17,56.3847058823529,58.1952941176471,259.235294117647,9.36647058823529,2.87169995294118,8.10695623529412,264.705882352941
2022-08-18,57.2704347826087,58.46,262.826086956522,8.57130434782609,2.53052615652174,11.857424,255.217391304348
2022-08-19,57.3725,58.265,263.416666666667,5.90708333333333,3.16054253333333,9.02265733333333,238.833333333333
2022-08-20,58.85,58.415,270.833333333333,7.82375,3.91650275,6.57665866666667,258.25
2022-08-21,60.3147826086957,60.5886956521739,271,8.83739130434783,2.79727271304348,5.637136,296.217391304348
2022-08-22,58.925,61.52,266.125,8.045,2.16672141666667,9.670604,256.958333333333
2022-08-23,59.7275,61.985,271.041666666667,7.10916666666667,4.22271448333333,7.605274,218.375
2022-08-24,59.5175,62.105,265.916666666667,8.01875,4.90895685,9.379028,241.25
2022-08-25,59.975,62.81,265.25,8.595,2.9855644,6.84393666666667,273.208333333333
2022-08-26,58.9754545454545,63.59,266.636363636364,10.6727272727273,2.90801727272727,9.26858254545455,242.454545454545
2022-08-27,60.5675,63.4475,261.166666666667,7.59583333333333,3.12363308333333,9.500518,244.625
2022-08-28,59.48,62.2625,266.458333333333,7.88375,2.68618775,7.969744,227.041666666667
2022-08-29,61.9625,61.7975,266.541666666667,8.9125,2.93361776666667,9.78399466666667,262.333333333333
2022-08-30,62.735,62.165,267.25,7.35791666666667,2.41005038333333,9.65440533333333,255.625
2022-08-31,63.0069565217391,61.8721739130435,260.217391304348,5.25739130434783,2.97843213913043,10.3530608695652,248.695652173913
2022-09-01,61.58,60.485,261.083333333333,5.87375,3.74289163333333,13.582582,242.791666666667
2022-09-02,62.042,61.655,267.95,7.3365,3.33333344,6.8228784,243.7
2022-09-03,63.35,62.81,270.708333333333,9.25958333333333,4.45920836666667,6.754844,259.458333333333
2022-09-04,66.2428571428571,64.0485714285714,268.571428571429,8.56571428571429,3.937008,6.00739123809524,210.380952380952
2022-09-05,68.216,65.579,268.2,8.5755,2.86909458,5.9092736,166.9
2022-09-06,68.7628571428571,67.7685714285714,269,8.66142857142857,2.7246595047619,5.03547123809524,211.238095238095
2022-09-07,67.5725,67.7075,271.083333333333,9.44875,3.15644148333333,7.095016,266.208333333333
2022-09-08,66.695,67.8725,270.125,9.73666666666667,2.9199476,7.605274,199.25
2022-09-09,69.845,68.0375,272.208333333333,9.88958333333333,2.93908583333333,6.171692,226.208333333333
